[2023-10-20T10:14:38.575Z] Buyer: Transaction = 0.0.4551131@1697796863.587033063	 Status =SUCCESS
[2023-10-20T10:24:43.635Z] Buyer: Transaction = 0.0.4551131@1697797472.361891535	 Status =SUCCESS
[2023-10-20T10:24:53.279Z] Buyer: Transaction = 0.0.4551131@1697797479.047432676	 Status =SUCCESS
[2023-10-20T10:25:02.544Z] Buyer: Transaction = 0.0.4551131@1697797490.056721240	 Status =SUCCESS
[2023-10-20T10:25:11.831Z] Buyer: Transaction = 0.0.4551131@1697797497.814476583	 Status =SUCCESS
[2023-10-20T10:25:20.799Z] Buyer: Transaction = 0.0.4551131@1697797507.783737658	 Status =SUCCESS
[2023-10-20T10:25:29.866Z] Buyer: Transaction = 0.0.4551131@1697797516.832615431	 Status =SUCCESS
[2023-10-20T10:25:38.752Z] Buyer: Transaction = 0.0.4551131@1697797524.351504374	 Status =SUCCESS
[2023-10-20T10:25:47.521Z] Buyer: Transaction = 0.0.4551131@1697797534.526195841	 Status =SUCCESS
[2023-10-20T10:25:55.669Z] Buyer: Transaction = 0.0.4551131@1697797541.114358834	 Status =SUCCESS
[2023-10-20T10:26:04.398Z] Buyer: Transaction = 0.0.4551131@1697797552.414815548	 Status =SUCCESS
[2023-10-20T10:26:12.551Z] Buyer: Transaction = 0.0.4551131@1697797560.837654092	 Status =SUCCESS
[2023-10-20T10:26:21.597Z] Buyer: Transaction = 0.0.4551131@1697797570.916655874	 Status =SUCCESS
[2023-10-20T10:26:30.833Z] Buyer: Transaction = 0.0.4551131@1697797575.542051144	 Status =SUCCESS
[2023-10-20T10:26:40.073Z] Buyer: Transaction = 0.0.4551131@1697797587.351496143	 Status =SUCCESS
[2023-10-20T10:26:48.106Z] Buyer: Transaction = 0.0.4551131@1697797593.953829012	 Status =SUCCESS
[2023-10-20T10:26:57.406Z] Buyer: Transaction = 0.0.4551131@1697797602.568326359	 Status =SUCCESS
[2023-10-20T10:27:06.083Z] Buyer: Transaction = 0.0.4551131@1697797612.370327317	 Status =SUCCESS
[2023-10-20T10:27:14.984Z] Buyer: Transaction = 0.0.4551131@1697797623.398901635	 Status =SUCCESS
[2023-10-20T10:27:23.714Z] Buyer: Transaction = 0.0.4551131@1697797631.818484000	 Status =SUCCESS
[2023-10-20T10:27:32.576Z] Buyer: Transaction = 0.0.4551131@1697797640.380964177	 Status =SUCCESS
[2023-10-20T10:27:41.718Z] Buyer: Transaction = 0.0.4551131@1697797650.757468419	 Status =SUCCESS
[2023-10-20T10:27:50.648Z] Buyer: Transaction = 0.0.4551131@1697797658.618045341	 Status =SUCCESS
[2023-10-20T10:27:59.548Z] Buyer: Transaction = 0.0.4551131@1697797665.067075914	 Status =SUCCESS
[2023-10-20T10:28:08.797Z] Buyer: Transaction = 0.0.4551131@1697797674.615710277	 Status =SUCCESS
[2023-10-20T10:28:17.298Z] Buyer: Transaction = 0.0.4551131@1697797683.952399126	 Status =SUCCESS
[2023-10-20T10:28:24.797Z] Buyer: Transaction = 0.0.4551131@1697797694.393730157	 Status =SUCCESS
[2023-10-20T10:28:34.120Z] Buyer: Transaction = 0.0.4551131@1697797699.585332124	 Status =SUCCESS
[2023-10-20T10:28:43.201Z] Buyer: Transaction = 0.0.4551131@1697797709.135101586	 Status =SUCCESS
[2023-10-20T10:28:52.173Z] Buyer: Transaction = 0.0.4551131@1697797718.650808463	 Status =SUCCESS
[2023-10-20T10:29:01.021Z] Buyer: Transaction = 0.0.4551131@1697797729.826856908	 Status =SUCCESS
[2023-10-20T10:29:10.545Z] Buyer: Transaction = 0.0.4551131@1697797739.298134108	 Status =SUCCESS
[2023-10-20T10:29:19.817Z] Buyer: Transaction = 0.0.4551131@1697797747.581302263	 Status =SUCCESS
[2023-10-20T10:29:29.325Z] Buyer: Transaction = 0.0.4551131@1697797753.937187084	 Status =SUCCESS
[2023-10-20T10:29:37.580Z] Buyer: Transaction = 0.0.4551131@1697797764.169393821	 Status =SUCCESS
[2023-10-20T10:29:46.779Z] Buyer: Transaction = 0.0.4551131@1697797772.108513818	 Status =SUCCESS
[2023-10-20T10:29:54.679Z] Buyer: Transaction = 0.0.4551131@1697797781.969577628	 Status =SUCCESS
[2023-10-20T10:30:04.172Z] Buyer: Transaction = 0.0.4551131@1697797792.446957630	 Status =SUCCESS
[2023-10-20T10:30:12.926Z] Buyer: Transaction = 0.0.4551131@1697797800.226183563	 Status =SUCCESS
[2023-10-20T10:30:22.468Z] Buyer: Transaction = 0.0.4551131@1697797809.508288313	 Status =SUCCESS
[2023-10-20T10:30:30.399Z] Buyer: Transaction = 0.0.4551131@1697797815.720233526	 Status =SUCCESS
[2023-10-20T10:30:39.797Z] Buyer: Transaction = 0.0.4551131@1697797825.966776698	 Status =SUCCESS
[2023-10-20T10:30:48.237Z] Buyer: Transaction = 0.0.4551131@1697797835.786239382	 Status =SUCCESS
[2023-10-20T10:30:57.479Z] Buyer: Transaction = 0.0.4551131@1697797844.440927755	 Status =SUCCESS
[2023-10-20T10:31:07.390Z] Buyer: Transaction = 0.0.4551131@1697797855.451237704	 Status =SUCCESS
[2023-10-20T10:31:16.359Z] Buyer: Transaction = 0.0.4551131@1697797862.416864621	 Status =SUCCESS
[2023-10-20T10:31:25.723Z] Buyer: Transaction = 0.0.4551131@1697797874.451154541	 Status =SUCCESS
[2023-10-20T10:31:34.632Z] Buyer: Transaction = 0.0.4551131@1697797884.298652888	 Status =SUCCESS
[2023-10-20T10:31:42.563Z] Buyer: Transaction = 0.0.4551131@1697797889.481301668	 Status =SUCCESS
[2023-10-20T10:31:52.119Z] Buyer: Transaction = 0.0.4551131@1697797898.358550440	 Status =SUCCESS
[2023-10-20T10:32:00.957Z] Buyer: Transaction = 0.0.4551131@1697797906.873326971	 Status =SUCCESS
[2023-10-20T10:32:08.186Z] Buyer: Transaction = 0.0.4551131@1697797915.968416840	 Status =SUCCESS
[2023-10-20T10:32:17.085Z] Buyer: Transaction = 0.0.4551131@1697797922.476390492	 Status =SUCCESS
[2023-10-20T10:32:25.400Z] Buyer: Transaction = 0.0.4551131@1697797934.273438008	 Status =SUCCESS
[2023-10-20T10:32:34.483Z] Buyer: Transaction = 0.0.4551131@1697797943.436267731	 Status =SUCCESS
[2023-10-20T10:32:43.103Z] Buyer: Transaction = 0.0.4551131@1697797952.053477785	 Status =SUCCESS
[2023-10-20T10:32:52.231Z] Buyer: Transaction = 0.0.4551131@1697797961.864179965	 Status =SUCCESS
[2023-10-20T10:33:01.000Z] Buyer: Transaction = 0.0.4551131@1697797969.820290328	 Status =SUCCESS
[2023-10-20T10:33:10.161Z] Buyer: Transaction = 0.0.4551131@1697797974.694472517	 Status =SUCCESS
[2023-10-20T10:33:19.423Z] Buyer: Transaction = 0.0.4551131@1697797988.365349499	 Status =SUCCESS
[2023-10-20T10:33:27.643Z] Buyer: Transaction = 0.0.4551131@1697797994.787745710	 Status =SUCCESS
[2023-10-20T10:33:35.271Z] Buyer: Transaction = 0.0.4551131@1697798001.316679982	 Status =SUCCESS
[2023-10-20T10:33:44.588Z] Buyer: Transaction = 0.0.4551131@1697798012.667139257	 Status =SUCCESS
[2023-10-20T10:33:53.814Z] Buyer: Transaction = 0.0.4551131@1697798021.714272887	 Status =SUCCESS
[2023-10-20T10:34:01.683Z] Buyer: Transaction = 0.0.4551131@1697798027.809816002	 Status =SUCCESS
[2023-10-20T10:34:11.050Z] Buyer: Transaction = 0.0.4551131@1697798036.808257196	 Status =SUCCESS
[2023-10-20T10:34:20.301Z] Buyer: Transaction = 0.0.4551131@1697798045.819809311	 Status =SUCCESS
[2023-10-20T10:34:29.682Z] Buyer: Transaction = 0.0.4551131@1697798056.822799991	 Status =SUCCESS
[2023-10-20T10:34:38.486Z] Buyer: Transaction = 0.0.4551131@1697798065.747794843	 Status =SUCCESS
[2023-10-20T10:34:47.742Z] Buyer: Transaction = 0.0.4551131@1697798074.182392541	 Status =SUCCESS
[2023-10-20T10:34:57.157Z] Buyer: Transaction = 0.0.4551131@1697798085.658490386	 Status =SUCCESS
[2023-10-20T10:35:06.451Z] Buyer: Transaction = 0.0.4551131@1697798094.794757268	 Status =SUCCESS
[2023-10-20T10:35:15.595Z] Buyer: Transaction = 0.0.4551131@1697798101.178886751	 Status =SUCCESS
[2023-10-20T10:35:25.082Z] Buyer: Transaction = 0.0.4551131@1697798111.670158443	 Status =SUCCESS
[2023-10-20T10:35:34.594Z] Buyer: Transaction = 0.0.4551131@1697798123.040430989	 Status =SUCCESS
[2023-10-20T10:35:43.282Z] Buyer: Transaction = 0.0.4551131@1697798129.361604721	 Status =SUCCESS
[2023-10-20T10:35:52.029Z] Buyer: Transaction = 0.0.4551131@1697798141.333882906	 Status =SUCCESS
[2023-10-20T10:36:01.020Z] Buyer: Transaction = 0.0.4551131@1697798145.435573632	 Status =SUCCESS
[2023-10-20T10:36:10.073Z] Buyer: Transaction = 0.0.4551131@1697798156.524100707	 Status =SUCCESS
[2023-10-20T10:36:19.269Z] Buyer: Transaction = 0.0.4551131@1697798166.570362294	 Status =SUCCESS
[2023-10-20T10:36:27.268Z] Buyer: Transaction = 0.0.4551131@1697798173.650297278	 Status =SUCCESS
[2023-10-20T10:36:36.103Z] Buyer: Transaction = 0.0.4551131@1697798185.562444746	 Status =SUCCESS
[2023-10-20T10:36:45.525Z] Buyer: Transaction = 0.0.4551131@1697798192.846257758	 Status =SUCCESS
[2023-10-20T10:36:54.058Z] Buyer: Transaction = 0.0.4551131@1697798199.131075327	 Status =SUCCESS
[2023-10-20T10:37:02.438Z] Buyer: Transaction = 0.0.4551131@1697798212.362658047	 Status =SUCCESS
[2023-10-20T10:37:10.863Z] Buyer: Transaction = 0.0.4551131@1697798219.021195470	 Status =SUCCESS
[2023-10-20T10:37:20.262Z] Buyer: Transaction = 0.0.4551131@1697798228.562486393	 Status =SUCCESS
[2023-10-20T10:37:29.753Z] Buyer: Transaction = 0.0.4551131@1697798237.011554022	 Status =SUCCESS
[2023-10-20T10:37:39.042Z] Buyer: Transaction = 0.0.4551131@1697798247.408907776	 Status =SUCCESS
[2023-10-20T10:37:48.247Z] Buyer: Transaction = 0.0.4551131@1697798255.463068743	 Status =SUCCESS
[2023-10-20T10:37:57.462Z] Buyer: Transaction = 0.0.4551131@1697798265.451785330	 Status =SUCCESS
[2023-10-20T10:38:06.784Z] Buyer: Transaction = 0.0.4551131@1697798271.658039150	 Status =SUCCESS
[2023-10-20T10:38:15.864Z] Buyer: Transaction = 0.0.4551131@1697798284.667527179	 Status =SUCCESS
[2023-10-20T10:38:24.937Z] Buyer: Transaction = 0.0.4551131@1697798293.307663852	 Status =SUCCESS
[2023-10-20T10:38:34.067Z] Buyer: Transaction = 0.0.4551131@1697798299.351978562	 Status =SUCCESS
[2023-10-20T10:38:43.046Z] Buyer: Transaction = 0.0.4551131@1697798311.609828596	 Status =SUCCESS
[2023-10-20T10:38:52.078Z] Buyer: Transaction = 0.0.4551131@1697798318.109633055	 Status =SUCCESS
[2023-10-20T10:39:01.573Z] Buyer: Transaction = 0.0.4551131@1697798329.540259433	 Status =SUCCESS
[2023-10-20T10:39:10.481Z] Buyer: Transaction = 0.0.4551131@1697798338.733949100	 Status =SUCCESS
[2023-10-20T10:39:19.714Z] Buyer: Transaction = 0.0.4551131@1697798347.677498853	 Status =SUCCESS
[2023-10-20T10:39:29.117Z] Buyer: Transaction = 0.0.4551131@1697798353.689892017	 Status =SUCCESS
[2023-10-20T10:39:38.205Z] Buyer: Transaction = 0.0.4551131@1697798364.233126878	 Status =SUCCESS
[2023-10-20T10:39:46.780Z] Buyer: Transaction = 0.0.4551131@1697798373.656585505	 Status =SUCCESS
[2023-10-20T10:39:55.635Z] Buyer: Transaction = 0.0.4551131@1697798383.566759967	 Status =SUCCESS
[2023-10-20T10:40:05.118Z] Buyer: Transaction = 0.0.4551131@1697798392.612151126	 Status =SUCCESS
[2023-10-20T10:40:14.822Z] Buyer: Transaction = 0.0.4551131@1697798401.117175811	 Status =SUCCESS
[2023-10-20T10:40:23.462Z] Buyer: Transaction = 0.0.4551131@1697798409.848936580	 Status =SUCCESS
[2023-10-20T10:40:32.409Z] Buyer: Transaction = 0.0.4551131@1697798421.426700340	 Status =SUCCESS
[2023-10-20T10:40:41.164Z] Buyer: Transaction = 0.0.4551131@1697798430.806706694	 Status =SUCCESS
[2023-10-20T10:40:49.154Z] Buyer: Transaction = 0.0.4551131@1697798435.894194695	 Status =SUCCESS
[2023-10-20T10:40:58.251Z] Buyer: Transaction = 0.0.4551131@1697798443.172755154	 Status =SUCCESS
[2023-10-20T10:41:07.956Z] Buyer: Transaction = 0.0.4551131@1697798456.130364242	 Status =SUCCESS
[2023-10-20T10:41:16.073Z] Buyer: Transaction = 0.0.4551131@1697798464.834207567	 Status =SUCCESS
[2023-10-20T10:41:25.315Z] Buyer: Transaction = 0.0.4551131@1697798469.923335286	 Status =SUCCESS
[2023-10-20T10:41:34.698Z] Buyer: Transaction = 0.0.4551131@1697798480.314634024	 Status =SUCCESS
[2023-10-20T10:41:43.906Z] Buyer: Transaction = 0.0.4551131@1697798490.586601602	 Status =SUCCESS
[2023-10-20T10:41:52.154Z] Buyer: Transaction = 0.0.4551131@1697798500.555786767	 Status =SUCCESS
[2023-10-20T10:42:01.694Z] Buyer: Transaction = 0.0.4551131@1697798508.484426645	 Status =SUCCESS
[2023-10-20T10:42:08.862Z] Buyer: Transaction = 0.0.4551131@1697798518.012976707	 Status =SUCCESS
[2023-10-20T10:42:17.457Z] Buyer: Transaction = 0.0.4551131@1697798523.685313391	 Status =SUCCESS
[2023-10-20T10:42:26.581Z] Buyer: Transaction = 0.0.4551131@1697798532.084271996	 Status =SUCCESS
[2023-10-20T10:42:35.193Z] Buyer: Transaction = 0.0.4551131@1697798541.800419295	 Status =SUCCESS
[2023-10-20T10:42:44.187Z] Buyer: Transaction = 0.0.4551131@1697798551.055943815	 Status =SUCCESS
[2023-10-20T10:42:53.436Z] Buyer: Transaction = 0.0.4551131@1697798561.800850339	 Status =SUCCESS
[2023-10-20T10:43:02.892Z] Buyer: Transaction = 0.0.4551131@1697798571.085328984	 Status =SUCCESS
[2023-10-20T10:43:11.668Z] Buyer: Transaction = 0.0.4551131@1697798577.239083740	 Status =SUCCESS
[2023-10-20T10:43:20.591Z] Buyer: Transaction = 0.0.4551131@1697798589.179284218	 Status =SUCCESS
[2023-10-20T10:43:29.836Z] Buyer: Transaction = 0.0.4551131@1697798598.922558153	 Status =SUCCESS
[2023-10-20T10:43:39.252Z] Buyer: Transaction = 0.0.4551131@1697798606.661905729	 Status =SUCCESS
[2023-10-20T10:43:48.404Z] Buyer: Transaction = 0.0.4551131@1697798615.183974815	 Status =SUCCESS
[2023-10-20T10:43:57.096Z] Buyer: Transaction = 0.0.4551131@1697798623.560378151	 Status =SUCCESS
[2023-10-20T10:44:05.829Z] Buyer: Transaction = 0.0.4551131@1697798631.539196940	 Status =SUCCESS
[2023-10-20T10:44:15.540Z] Buyer: Transaction = 0.0.4551131@1697798642.864994866	 Status =SUCCESS
[2023-10-20T10:44:25.092Z] Buyer: Transaction = 0.0.4551131@1697798654.332373259	 Status =SUCCESS
[2023-10-20T10:44:34.042Z] Buyer: Transaction = 0.0.4551131@1697798660.840479407	 Status =SUCCESS
[2023-10-20T10:44:43.507Z] Buyer: Transaction = 0.0.4551131@1697798670.521214083	 Status =SUCCESS
[2023-10-20T10:44:51.652Z] Buyer: Transaction = 0.0.4551131@1697798681.530170478	 Status =SUCCESS
[2023-10-20T10:45:00.158Z] Buyer: Transaction = 0.0.4551131@1697798687.794580019	 Status =SUCCESS
[2023-10-20T10:45:09.046Z] Buyer: Transaction = 0.0.4551131@1697798695.471059203	 Status =SUCCESS
[2023-10-20T10:45:17.047Z] Buyer: Transaction = 0.0.4551131@1697798703.638456391	 Status =SUCCESS
[2023-10-20T10:45:25.748Z] Buyer: Transaction = 0.0.4551131@1697798713.352681552	 Status =SUCCESS
[2023-10-20T10:45:34.545Z] Buyer: Transaction = 0.0.4551131@1697798722.958153262	 Status =SUCCESS
[2023-10-20T10:45:44.042Z] Buyer: Transaction = 0.0.4551131@1697798730.969857427	 Status =SUCCESS
[2023-10-20T10:45:53.653Z] Buyer: Transaction = 0.0.4551131@1697798740.642303682	 Status =SUCCESS
[2023-10-20T10:46:02.592Z] Buyer: Transaction = 0.0.4551131@1697798751.708900429	 Status =SUCCESS
[2023-10-20T10:46:12.123Z] Buyer: Transaction = 0.0.4551131@1697798756.940050841	 Status =SUCCESS
[2023-10-20T10:46:21.694Z] Buyer: Transaction = 0.0.4551131@1697798768.501184835	 Status =SUCCESS
[2023-10-20T10:46:31.041Z] Buyer: Transaction = 0.0.4551131@1697798780.151331417	 Status =SUCCESS
[2023-10-20T10:46:40.121Z] Buyer: Transaction = 0.0.4551131@1697798787.912277587	 Status =SUCCESS
